 ;;;;;;;;;;;;;;;;;;;;;;;;;
Mathematics, Grade 4, All students;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Data Table 1;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Average scale scores and standard deviations for grade 4 mathematics, by all students [TOTAL] and jurisdiction: 2024, 2022, 2019, 2017, 2015, 2013, 2011, 2009, 2007, 2005, 2003, 2000, 1996, 1992, and 1990;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Year;Jurisdiction;All students;Average scale score;Standard deviation;;;;;;;;;;;;;;;;;;;;;
2024;National;All students;237;34;;;;;;;;;;;;;;;;;;;;;
2024;Alabama;All students;236;33;;;;;;;;;;;;;;;;;;;;;
2024;Alaska;All students;226;39;;;;;;;;;;;;;;;;;;;;;
2024;Arizona;All students;232;35;;;;;;;;;;;;;;;;;;;;;
2024;Arkansas;All students;230;35;;;;;;;;;;;;;;;;;;;;;
2024;California;All students;233;36;;;;;;;;;;;;;;;;;;;;;
2024;Colorado;All students;239;35;;;;;;;;;;;;;;;;;;;;;
2024;Connecticut;All students;239;36;;;;;;;;;;;;;;;;;;;;;
2024;Delaware;All students;233;37;;;;;;;;;;;;;;;;;;;;;
2024;District of Columbia;All students;231;40;;;;;;;;;;;;;;;;;;;;;
2024;DoDEA;All students;251;26;;;;;;;;;;;;;;;;;;;;;
2024;Florida;All students;243;32;;;;;;;;;;;;;;;;;;;;;
2024;Georgia;All students;236;34;;;;;;;;;;;;;;;;;;;;;
2024;Hawaii;All students;239;35;;;;;;;;;;;;;;;;;;;;;
2024;Idaho;All students;238;34;;;;;;;;;;;;;;;;;;;;;
2024;Illinois;All students;236;35;;;;;;;;;;;;;;;;;;;;;
2024;Indiana;All students;240;34;;;;;;;;;;;;;;;;;;;;;
2024;Iowa;All students;237;33;;;;;;;;;;;;;;;;;;;;;
2024;Kansas;All students;237;34;;;;;;;;;;;;;;;;;;;;;
2024;Kentucky;All students;238;32;;;;;;;;;;;;;;;;;;;;;
2024;Louisiana;All students;235;32;;;;;;;;;;;;;;;;;;;;;
2024;Maine;All students;233;33;;;;;;;;;;;;;;;;;;;;;
2024;Maryland;All students;234;39;;;;;;;;;;;;;;;;;;;;;
2024;Massachusetts;All students;246;35;;;;;;;;;;;;;;;;;;;;;
2024;Michigan;All students;235;34;;;;;;;;;;;;;;;;;;;;;
2024;Minnesota;All students;241;36;;;;;;;;;;;;;;;;;;;;;
2024;Mississippi;All students;239;28;;;;;;;;;;;;;;;;;;;;;
2024;Missouri;All students;235;34;;;;;;;;;;;;;;;;;;;;;
2024;Montana;All students;238;33;;;;;;;;;;;;;;;;;;;;;
2024;Nebraska;All students;238;33;;;;;;;;;;;;;;;;;;;;;
2024;Nevada;All students;233;36;;;;;;;;;;;;;;;;;;;;;
2024;New Hampshire;All students;242;32;;;;;;;;;;;;;;;;;;;;;
2024;New Jersey;All students;240;36;;;;;;;;;;;;;;;;;;;;;
