 ;;;;;;;;;;;;;;;;;;;;;;;;;
Mathematics, Grade 8, All students;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Data Table 1;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Average scale scores and standard deviations for grade 8 mathematics, by all students [TOTAL] and jurisdiction: 2024, 2022, 2019, 2017, 2015, 2013, 2011, 2009, 2007, 2005, 2003, 2000, 1996, 1992, and 1990;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Year;Jurisdiction;All students;Average scale score;Standard deviation;;;;;;;;;;;;;;;;;;;;;
2022;Idaho;All students;282;36;;;;;;;;;;;;;;;;;;;;;
2022;Illinois;All students;275;39;;;;;;;;;;;;;;;;;;;;;
2022;Indiana;All students;279;38;;;;;;;;;;;;;;;;;;;;;
2022;Iowa;All students;277;36;;;;;;;;;;;;;;;;;;;;;
2022;Kansas;All students;272;36;;;;;;;;;;;;;;;;;;;;;
2022;Kentucky;All students;269;37;;;;;;;;;;;;;;;;;;;;;
2022;Louisiana;All students;266;37;;;;;;;;;;;;;;;;;;;;;
2022;Maine;All students;273;38;;;;;;;;;;;;;;;;;;;;;
2022;Maryland;All students;269;43;;;;;;;;;;;;;;;;;;;;;
2022;Massachusetts;All students;284;40;;;;;;;;;;;;;;;;;;;;;
2022;Michigan;All students;273;38;;;;;;;;;;;;;;;;;;;;;
2022;Minnesota;All students;280;38;;;;;;;;;;;;;;;;;;;;;
2022;Mississippi;All students;266;36;;;;;;;;;;;;;;;;;;;;;
2022;Missouri;All students;272;37;;;;;;;;;;;;;;;;;;;;;
2022;Montana;All students;277;36;;;;;;;;;;;;;;;;;;;;;
2022;Nebraska;All students;279;38;;;;;;;;;;;;;;;;;;;;;
2022;Nevada;All students;269;37;;;;;;;;;;;;;;;;;;;;;
2022;New Hampshire;All students;279;37;;;;;;;;;;;;;;;;;;;;;
2022;New Jersey;All students;281;41;;;;;;;;;;;;;;;;;;;;;
2022;New Mexico;All students;259;35;;;;;;;;;;;;;;;;;;;;;
2022;New York;All students;274;42;;;;;;;;;;;;;;;;;;;;;
2022;North Carolina;All students;274;37;;;;;;;;;;;;;;;;;;;;;
2022;North Dakota;All students;278;34;;;;;;;;;;;;;;;;;;;;;
2022;Ohio;All students;276;39;;;;;;;;;;;;;;;;;;;;;
2022;Oklahoma;All students;264;35;;;;;;;;;;;;;;;;;;;;;
2022;Oregon;All students;270;37;;;;;;;;;;;;;;;;;;;;;
2022;Pennsylvania;All students;274;39;;;;;;;;;;;;;;;;;;;;;
